"TAXON_ORDER","PRIMARY_COM_NAME","SCI_NAME","Family"
27860,"Sooty Flycatcher","Bradornis fuliginosus","Muscicapidae"
27863,"Dusky-blue Flycatcher","Bradornis comitatus","Muscicapidae"
27867,"Mariqua Flycatcher","Bradornis mariquensis","Muscicapidae"
27871,"African Gray Flycatcher","Bradornis microrhynchus","Muscicapidae"
27880,"Pale Flycatcher","Agricola pallidus","Muscicapidae"
27896,"Chat Flycatcher","Agricola infuscatus","Muscicapidae"
27902,"White-browed Forest-Flycatcher","Fraseria cinerascens","Muscicapidae"
27905,"African Forest-Flycatcher","Fraseria ocreata","Muscicapidae"
27910,"Gray-throated Tit-Flycatcher","Fraseria griseigularis","Muscicapidae"
27913,"Gray Tit-Flycatcher","Fraseria plumbea","Muscicapidae"
27917,"Olivaceous Flycatcher","Fraseria olivascens","Muscicapidae"
27920,"Chapin's Flycatcher","Fraseria lendu","Muscicapidae"
27923,"Tessmann's Flycatcher","Fraseria tessmanni","Muscicapidae"
27924,"Ashy Flycatcher","Fraseria caerulescens","Muscicapidae"
27931,"Herero Chat","Melaenornis herero","Muscicapidae"
27932,"Silverbird","Melaenornis semipartitus","Muscicapidae"
27933,"Fiscal Flycatcher","Melaenornis silens","Muscicapidae"
27934,"Yellow-eyed Black-Flycatcher","Melaenornis ardesiacus","Muscicapidae"
27935,"Nimba Flycatcher","Melaenornis annamarulae","Muscicapidae"
27936,"Northern Black-Flycatcher","Melaenornis edolioides","Muscicapidae"
27940,"Southern Black-Flycatcher","Melaenornis pammelaina","Muscicapidae"
27946,"White-eyed Slaty-Flycatcher","Melaenornis fischeri","Muscicapidae"
27951,"Angola Slaty-Flycatcher","Melaenornis brunneus","Muscicapidae"
27954,"Abyssinian Slaty-Flycatcher","Melaenornis chocolatinus","Muscicapidae"
27957,"Grand Comoro Flycatcher","Humblotia flavirostris","Muscicapidae"
27958,"White-tailed Alethe","Alethe diademata","Muscicapidae"
27959,"Fire-crested Alethe","Alethe castanea","Muscicapidae"
27962,"Karoo Scrub-Robin","Cercotrichas coryphoeus","Muscicapidae"
27965,"Forest Scrub-Robin","Cercotrichas leucosticta","Muscicapidae"
27971,"Brown Scrub-Robin","Cercotrichas signata","Muscicapidae"
27974,"Bearded Scrub-Robin","Cercotrichas quadrivirgata","Muscicapidae"
27977,"Miombo Scrub-Robin","Cercotrichas barbata","Muscicapidae"
27978,"Black Scrub-Robin","Cercotrichas podobe","Muscicapidae"
27981,"Rufous-tailed Scrub-Robin","Cercotrichas galactotes","Muscicapidae"
27989,"Kalahari Scrub-Robin","Cercotrichas paena","Muscicapidae"
27994,"Brown-backed Scrub-Robin","Cercotrichas hartlaubi","Muscicapidae"
27995,"Red-backed Scrub-Robin","Cercotrichas leucophrys","Muscicapidae"
28008,"Indian Robin","Copsychus fulicatus","Muscicapidae"
28014,"Oriental Magpie-Robin","Copsychus saularis","Muscicapidae"
28024,"Rufous-tailed Shama","Copsychus pyrropygus","Muscicapidae"
28025,"Madagascar Magpie-Robin","Copsychus albospecularis","Muscicapidae"
28029,"Seychelles Magpie-Robin","Copsychus sechellarum","Muscicapidae"
28030,"Philippine Magpie-Robin","Copsychus mindanensis","Muscicapidae"
28031,"White-rumped Shama","Copsychus malabaricus","Muscicapidae"
28049,"Andaman Shama","Copsychus albiventris","Muscicapidae"
28050,"White-browed Shama","Copsychus luzoniensis","Muscicapidae"
28054,"Visayan Shama","Copsychus superciliaris","Muscicapidae"
28055,"White-vented Shama","Copsychus niger","Muscicapidae"
28056,"Black Shama","Copsychus cebuensis","Muscicapidae"
28057,"White-gorgeted Flycatcher","Anthipes monileger","Muscicapidae"
28061,"Rufous-browed Flycatcher","Anthipes solitaris","Muscicapidae"
28065,"Nilgiri Sholakili","Sholicola major","Muscicapidae"
28066,"White-bellied Sholakili","Sholicola albiventris","Muscicapidae"
28069,"Matinan Flycatcher","Cyornis sanfordi","Muscicapidae"
28070,"Blue-fronted Flycatcher","Cyornis hoevelli","Muscicapidae"
28071,"Timor Blue Flycatcher","Cyornis hyacinthinus","Muscicapidae"
28074,"White-tailed Flycatcher","Cyornis concretus","Muscicapidae"
28078,"Rück's Blue Flycatcher","Cyornis ruckii","Muscicapidae"
28079,"Blue-breasted Flycatcher","Cyornis herioti","Muscicapidae"
28082,"Hainan Blue Flycatcher","Cyornis hainanus","Muscicapidae"
28085,"White-bellied Blue Flycatcher","Cyornis pallidipes","Muscicapidae"
28086,"Pale-chinned Blue Flycatcher","Cyornis poliogenys","Muscicapidae"
28091,"Pale Blue Flycatcher","Cyornis unicolor","Muscicapidae"
28095,"Blue-throated Flycatcher","Cyornis rubeculoides","Muscicapidae"
28100,"Chinese Blue Flycatcher","Cyornis glaucicomans","Muscicapidae"
28102,"Large Blue Flycatcher","Cyornis magnirostris","Muscicapidae"
28103,"Hill Blue Flycatcher","Cyornis whitei","Muscicapidae"
28108,"Javan Blue Flycatcher","Cyornis banyumas","Muscicapidae"
28111,"Dayak Blue Flycatcher","Cyornis montanus","Muscicapidae"
28114,"Sunda Blue Flycatcher","Cyornis caerulatus","Muscicapidae"
28118,"Malaysian Blue Flycatcher","Cyornis turcosus","Muscicapidae"
28119,"Palawan Blue Flycatcher","Cyornis lemprieri","Muscicapidae"
28120,"Bornean Blue Flycatcher","Cyornis superbus","Muscicapidae"
28121,"Tickell's Blue Flycatcher","Cyornis tickelliae","Muscicapidae"
28126,"Indochinese Blue Flycatcher","Cyornis sumatrensis","Muscicapidae"
28130,"Mangrove Blue Flycatcher","Cyornis rufigastra","Muscicapidae"
28141,"Sulawesi Blue Flycatcher","Cyornis omissus","Muscicapidae"
28148,"Brown-chested Jungle-Flycatcher","Cyornis brunneatus","Muscicapidae"
28149,"Nicobar Jungle-Flycatcher","Cyornis nicobaricus","Muscicapidae"
28150,"Gray-chested Jungle-Flycatcher","Cyornis umbratilis","Muscicapidae"
28151,"Fulvous-chested Jungle-Flycatcher","Cyornis olivaceus","Muscicapidae"
28154,"Flores Jungle-Flycatcher","Cyornis oscillans","Muscicapidae"
28157,"Chestnut-tailed Jungle-Flycatcher","Cyornis ruficauda","Muscicapidae"
28167,"Banggai Jungle-Flycatcher","Cyornis pelingensis","Muscicapidae"
28168,"Sula Jungle-Flycatcher","Cyornis colonus","Muscicapidae"
28170,"Large Niltava","Niltava grandis","Muscicapidae"
28175,"Small Niltava","Niltava macgrigoriae","Muscicapidae"
28178,"Fujian Niltava","Niltava davidi","Muscicapidae"
28179,"Rufous-bellied Niltava","Niltava sundara","Muscicapidae"
28183,"Rufous-vented Niltava","Niltava sumatrana","Muscicapidae"
28184,"Vivid Niltava","Niltava vivida","Muscicapidae"
28188,"Blue-and-white Flycatcher","Cyanoptila cyanomelana","Muscicapidae"
28191,"Zappey's Flycatcher","Cyanoptila cumatilis","Muscicapidae"
28193,"Dull-blue Flycatcher","Eumyias sordidus","Muscicapidae"
28194,"Nilgiri Flycatcher","Eumyias albicaudatus","Muscicapidae"
28195,"Indigo Flycatcher","Eumyias indigo","Muscicapidae"
28200,"Verditer Flycatcher","Eumyias thalassinus","Muscicapidae"
28204,"Buru Jungle-Flycatcher","Eumyias additus","Muscicapidae"
28205,"Turquoise Flycatcher","Eumyias panayensis","Muscicapidae"
28213,"White-bellied Robin-Chat","Cossyphicula roberti","Muscicapidae"
28216,"Mountain Robin-Chat","Cossypha isabellae","Muscicapidae"
28219,"Archer's Robin-Chat","Cossypha archeri","Muscicapidae"
28222,"Olive-flanked Robin-Chat","Cossypha anomala","Muscicapidae"
28229,"Cape Robin-Chat","Cossypha caffra","Muscicapidae"
28234,"White-throated Robin-Chat","Cossypha humeralis","Muscicapidae"
28235,"Blue-shouldered Robin-Chat","Cossypha cyanocampter","Muscicapidae"
28238,"Gray-winged Robin-Chat","Cossypha polioptera","Muscicapidae"
28243,"Rüppell's Robin-Chat","Cossypha semirufa","Muscicapidae"
28247,"White-browed Robin-Chat","Cossypha heuglini","Muscicapidae"
28251,"Red-capped Robin-Chat","Cossypha natalensis","Muscicapidae"
28255,"Chorister Robin-Chat","Cossypha dichroa","Muscicapidae"
28258,"White-headed Robin-Chat","Cossypha heinrichi","Muscicapidae"
28259,"Snowy-crowned Robin-Chat","Cossypha niveicapilla","Muscicapidae"
28262,"White-crowned Robin-Chat","Cossypha albicapillus","Muscicapidae"
28267,"Angola Cave-Chat","Xenocopsychus ansorgei","Muscicapidae"
28268,"Collared Palm-Thrush","Cichladusa arquata","Muscicapidae"
28269,"Rufous-tailed Palm-Thrush","Cichladusa ruficauda","Muscicapidae"
28270,"Spotted Morning-Thrush","Cichladusa guttata","Muscicapidae"
28274,"European Robin","Erithacus rubecula","Muscicapidae"
28283,"White-starred Robin","Pogonocichla stellata","Muscicapidae"
28294,"Swynnerton's Robin","Swynnertonia swynnertoni","Muscicapidae"
28297,"Brown-chested Alethe","Chamaetylas poliocephala","Muscicapidae"
28309,"Red-throated Alethe","Chamaetylas poliophrys","Muscicapidae"
28312,"Cholo Alethe","Chamaetylas choloensis","Muscicapidae"
28315,"White-chested Alethe","Chamaetylas fuelleborni","Muscicapidae"
28316,"Forest Robin","Stiphrornis erythrothorax","Muscicapidae"
28322,"Bocage's Akalat","Sheppardia bocagei","Muscicapidae"
28332,"Lowland Akalat","Sheppardia cyornithopsis","Muscicapidae"
28336,"Equatorial Akalat","Sheppardia aequatorialis","Muscicapidae"
28339,"Sharpe's Akalat","Sheppardia sharpei","Muscicapidae"
28342,"East Coast Akalat","Sheppardia gunningi","Muscicapidae"
28347,"Gabela Akalat","Sheppardia gabela","Muscicapidae"
28348,"Usambara Akalat","Sheppardia montana","Muscicapidae"
28349,"Iringa Akalat","Sheppardia lowei","Muscicapidae"
28350,"Rubeho Akalat","Sheppardia aurantiithorax","Muscicapidae"
28351,"Bagobo Robin","Leonardina woodi","Muscicapidae"
28352,"Eyebrowed Jungle-Flycatcher","Vauriella gularis","Muscicapidae"
28353,"Rusty-flanked Jungle-Flycatcher","Vauriella insignis","Muscicapidae"
28354,"Negros Jungle-Flycatcher","Vauriella albigularis","Muscicapidae"
28355,"Mindanao Jungle-Flycatcher","Vauriella goodfellowi","Muscicapidae"
28356,"Great Shortwing","Heinrichia calligyna","Muscicapidae"
28361,"Rusty-bellied Shortwing","Brachypteryx hyperythra","Muscicapidae"
28362,"Gould's Shortwing","Brachypteryx stellata","Muscicapidae"
28365,"Lesser Shortwing","Brachypteryx leucophris","Muscicapidae"
28371,"Himalayan Shortwing","Brachypteryx cruralis","Muscicapidae"
28372,"Chinese Shortwing","Brachypteryx sinensis","Muscicapidae"
28374,"Taiwan Shortwing","Brachypteryx goodfellowi","Muscicapidae"
28375,"White-browed Shortwing","Brachypteryx montana","Muscicapidae"
28390,"Rufous-tailed Robin","Larvivora sibilans","Muscicapidae"
28391,"Rufous-headed Robin","Larvivora ruficeps","Muscicapidae"
28392,"Japanese Robin","Larvivora akahige","Muscicapidae"
28397,"Ryukyu Robin","Larvivora komadori","Muscicapidae"
28402,"Indian Blue Robin","Larvivora brunnea","Muscicapidae"
28405,"Siberian Blue Robin","Larvivora cyane","Muscicapidae"
28408,"White-throated Robin","Irania gutturalis","Muscicapidae"
28409,"Thrush Nightingale","Luscinia luscinia","Muscicapidae"
28410,"Common Nightingale","Luscinia megarhynchos","Muscicapidae"
28416,"White-bellied Redstart","Luscinia phaenicuroides","Muscicapidae"
28419,"Bluethroat","Luscinia svecica","Muscicapidae"
28434,"Sri Lanka Whistling-Thrush","Myophonus blighi","Muscicapidae"
28435,"Shiny Whistling-Thrush","Myophonus melanurus","Muscicapidae"
28436,"Javan Whistling-Thrush","Myophonus glaucinus","Muscicapidae"
28437,"Sumatran Whistling-Thrush","Myophonus castaneus","Muscicapidae"
28438,"Bornean Whistling-Thrush","Myophonus borneensis","Muscicapidae"
28439,"Malayan Whistling-Thrush","Myophonus robinsoni","Muscicapidae"
28440,"Malabar Whistling-Thrush","Myophonus horsfieldii","Muscicapidae"
28441,"Taiwan Whistling-Thrush","Myophonus insularis","Muscicapidae"
28442,"Blue Whistling-Thrush","Myophonus caeruleus","Muscicapidae"
28451,"Little Forktail","Enicurus scouleri","Muscicapidae"
28454,"White-crowned Forktail","Enicurus leschenaulti","Muscicapidae"
28462,"Spotted Forktail","Enicurus maculatus","Muscicapidae"
28467,"Sunda Forktail","Enicurus velatus","Muscicapidae"
28470,"Chestnut-naped Forktail","Enicurus ruficapillus","Muscicapidae"
28471,"Black-backed Forktail","Enicurus immaculatus","Muscicapidae"
28472,"Slaty-backed Forktail","Enicurus schistaceus","Muscicapidae"
28474,"Firethroat","Calliope pectardens","Muscicapidae"
28475,"Blackthroat","Calliope obscura","Muscicapidae"
28476,"Siberian Rubythroat","Calliope calliope","Muscicapidae"
28477,"Himalayan Rubythroat","Calliope pectoralis","Muscicapidae"
28481,"Chinese Rubythroat","Calliope tschebaiewi","Muscicapidae"
28483,"White-tailed Robin","Myiomela leucura","Muscicapidae"
28488,"Sunda Robin","Myiomela diana","Muscicapidae"
28491,"Blue-fronted Robin","Cinclidium frontale","Muscicapidae"
28494,"Red-flanked Bluetail","Tarsiger cyanurus","Muscicapidae"
28495,"Himalayan Bluetail","Tarsiger rufilatus","Muscicapidae"
28497,"Rufous-breasted Bush-Robin","Tarsiger hyperythrus","Muscicapidae"
28498,"White-browed Bush-Robin","Tarsiger indicus","Muscicapidae"
28502,"Golden Bush-Robin","Tarsiger chrysaeus","Muscicapidae"
28505,"Collared Bush-Robin","Tarsiger johnstoniae","Muscicapidae"
28508,"Yellow-rumped Flycatcher","Ficedula zanthopygia","Muscicapidae"
28509,"Green-backed Flycatcher","Ficedula elisae","Muscicapidae"
28510,"Narcissus Flycatcher","Ficedula narcissina","Muscicapidae"
28511,"Ryuku Flycatcher","Ficedula owstoni","Muscicapidae"
28514,"Mugimaki Flycatcher","Ficedula mugimaki","Muscicapidae"
28515,"Slaty-backed Flycatcher","Ficedula erithacus","Muscicapidae"
28516,"Black-and-orange Flycatcher","Ficedula nigrorufa","Muscicapidae"
28517,"Slaty-blue Flycatcher","Ficedula tricolor","Muscicapidae"
28522,"Snowy-browed Flycatcher","Ficedula hyperythra","Muscicapidae"
28537,"Pygmy Flycatcher","Ficedula hodgsoni","Muscicapidae"
28540,"Rufous-gorgeted Flycatcher","Ficedula strophiata","Muscicapidae"
28543,"Sapphire Flycatcher","Ficedula sapphira","Muscicapidae"
28547,"Little Pied Flycatcher","Ficedula westermanni","Muscicapidae"
28556,"Ultramarine Flycatcher","Ficedula superciliaris","Muscicapidae"
28559,"Rusty-tailed Flycatcher","Ficedula ruficauda","Muscicapidae"
28560,"Taiga Flycatcher","Ficedula albicilla","Muscicapidae"
28561,"Kashmir Flycatcher","Ficedula subrubra","Muscicapidae"
28562,"Red-breasted Flycatcher","Ficedula parva","Muscicapidae"
28564,"Semicollared Flycatcher","Ficedula semitorquata","Muscicapidae"
28565,"European Pied Flycatcher","Ficedula hypoleuca","Muscicapidae"
28570,"Atlas Flycatcher","Ficedula speculigera","Muscicapidae"
28572,"Collared Flycatcher","Ficedula albicollis","Muscicapidae"
28576,"Tanimbar Flycatcher","Ficedula riedeli","Muscicapidae"
28577,"Rufous-chested Flycatcher","Ficedula dumetoria","Muscicapidae"
28580,"Palawan Flycatcher","Ficedula platenae","Muscicapidae"
28581,"Furtive Flycatcher","Ficedula disposita","Muscicapidae"
28582,"Rufous-throated Flycatcher","Ficedula rufigula","Muscicapidae"
28583,"Damar Flycatcher","Ficedula henrici","Muscicapidae"
28584,"Cinnamon-chested Flycatcher","Ficedula buruensis","Muscicapidae"
28588,"Lompobattang Flycatcher","Ficedula bonthaina","Muscicapidae"
28589,"Sumba Flycatcher","Ficedula harterti","Muscicapidae"
28590,"Black-banded Flycatcher","Ficedula timorensis","Muscicapidae"
28591,"Little Slaty Flycatcher","Ficedula basilanica","Muscicapidae"
28594,"Cryptic Flycatcher","Ficedula crypta","Muscicapidae"
28595,"Bundok Flycatcher","Ficedula luzoniensis","Muscicapidae"
28605,"Blue-fronted Redstart","Phoenicurus frontalis","Muscicapidae"
28606,"Plumbeous Redstart","Phoenicurus fuliginosus","Muscicapidae"
28609,"Luzon Redstart","Phoenicurus bicolor","Muscicapidae"
28610,"Rufous-backed Redstart","Phoenicurus erythronotus","Muscicapidae"
28611,"White-capped Redstart","Phoenicurus leucocephalus","Muscicapidae"
28612,"Ala Shan Redstart","Phoenicurus alaschanicus","Muscicapidae"
28613,"Blue-capped Redstart","Phoenicurus coeruleocephala","Muscicapidae"
28614,"Moussier's Redstart","Phoenicurus moussieri","Muscicapidae"
28615,"Common Redstart","Phoenicurus phoenicurus","Muscicapidae"
28618,"Hodgson's Redstart","Phoenicurus hodgsoni","Muscicapidae"
28619,"White-throated Redstart","Phoenicurus schisticeps","Muscicapidae"
28620,"White-winged Redstart","Phoenicurus erythrogastrus","Muscicapidae"
28623,"Black Redstart","Phoenicurus ochruros","Muscicapidae"
28635,"Daurian Redstart","Phoenicurus auroreus","Muscicapidae"
28639,"Little Rock-Thrush","Monticola rufocinereus","Muscicapidae"
28642,"Chestnut-bellied Rock-Thrush","Monticola rufiventris","Muscicapidae"
28643,"White-throated Rock-Thrush","Monticola gularis","Muscicapidae"
28644,"Blue-capped Rock-Thrush","Monticola cinclorhyncha","Muscicapidae"
28645,"Short-toed Rock-Thrush","Monticola brevipes","Muscicapidae"
28648,"Sentinel Rock-Thrush","Monticola explorator","Muscicapidae"
28651,"Forest Rock-Thrush","Monticola sharpei","Muscicapidae"
28655,"Littoral Rock-Thrush","Monticola imerina","Muscicapidae"
28656,"Rufous-tailed Rock-Thrush","Monticola saxatilis","Muscicapidae"
28657,"Blue Rock-Thrush","Monticola solitarius","Muscicapidae"
28665,"Miombo Rock-Thrush","Monticola angolensis","Muscicapidae"
28668,"Cape Rock-Thrush","Monticola rupestris","Muscicapidae"
28670,"Whinchat","Saxicola rubetra","Muscicapidae"
28672,"White-browed Bushchat","Saxicola macrorhynchus","Muscicapidae"
28673,"White-throated Bushchat","Saxicola insignis","Muscicapidae"
28674,"Fuerteventura Stonechat","Saxicola dacotiae","Muscicapidae"
28677,"European Stonechat","Saxicola rubicola","Muscicapidae"
28680,"Siberian Stonechat","Saxicola maurus","Muscicapidae"
28689,"Amur Stonechat","Saxicola stejnegeri","Muscicapidae"
28691,"African Stonechat","Saxicola torquatus","Muscicapidae"
28709,"Reunion Stonechat","Saxicola tectes","Muscicapidae"
28710,"White-tailed Stonechat","Saxicola leucurus","Muscicapidae"
28712,"Pied Bushchat","Saxicola caprata","Muscicapidae"
28729,"Jerdon's Bushchat","Saxicola jerdoni","Muscicapidae"
28730,"Gray Bushchat","Saxicola ferreus","Muscicapidae"
28733,"Timor Bushchat","Saxicola gutturalis","Muscicapidae"
28737,"Buff-streaked Chat","Campicoloides bifasciatus","Muscicapidae"
28738,"Sickle-winged Chat","Emarginata sinuata","Muscicapidae"
28742,"Karoo Chat","Emarginata schlegelii","Muscicapidae"
28747,"Tractrac Chat","Emarginata tractrac","Muscicapidae"
28753,"Moorland Chat","Pinarochroa sordida","Muscicapidae"
28758,"Mocking Cliff-Chat","Thamnolaea cinnamomeiventris","Muscicapidae"
28767,"White-winged Cliff-Chat","Thamnolaea semirufa","Muscicapidae"
28768,"Sooty Chat","Myrmecocichla nigra","Muscicapidae"
28769,"Northern Anteater-Chat","Myrmecocichla aethiops","Muscicapidae"
28773,"Southern Anteater-Chat","Myrmecocichla formicivora","Muscicapidae"
28774,"Congo Moor Chat","Myrmecocichla tholloni","Muscicapidae"
28775,"Mountain Wheatear","Myrmecocichla monticola","Muscicapidae"
28780,"Rüppell's Chat","Myrmecocichla melaena","Muscicapidae"
28781,"Arnot's Chat","Myrmecocichla arnotti","Muscicapidae"
28784,"Ruaha Chat","Myrmecocichla collaris","Muscicapidae"
28785,"Northern Wheatear","Oenanthe oenanthe","Muscicapidae"
28791,"Capped Wheatear","Oenanthe pileata","Muscicapidae"
28795,"Red-breasted Wheatear","Oenanthe bottae","Muscicapidae"
28798,"Isabelline Wheatear","Oenanthe isabellina","Muscicapidae"
28799,"Heuglin's Wheatear","Oenanthe heuglini","Muscicapidae"
28800,"Hooded Wheatear","Oenanthe monacha","Muscicapidae"
28801,"Desert Wheatear","Oenanthe deserti","Muscicapidae"
28806,"Western Black-eared Wheatear","Oenanthe hispanica","Muscicapidae"
28807,"Cyprus Wheatear","Oenanthe cypriaca","Muscicapidae"
28808,"Eastern Black-eared Wheatear","Oenanthe melanoleuca","Muscicapidae"
28811,"Pied Wheatear","Oenanthe pleschanka","Muscicapidae"
28816,"White-fronted Black-Chat","Oenanthe albifrons","Muscicapidae"
